Station ID,Station Marketing Name,Company Name,Mailing address,Mailing address postal code,Phone,Street Address,Street address postal code,Municipality,County,Country,Fax,Bankgiro,Postgiro,Org. number,Branch ID,MSI number,Has real estate,Report / KPI Attendant,Customer number,Customer number logistic,EAN code,Retailer ID,Equipment ID,Customer no. Wholesaler,Uffe owner number,Direct category shipment,Ownership/OperationType,Previous owner/Operation,Date of change,Station type,Status,Unit,Category,Price profile,Cluster,In Operation from,In operation to,Engineer district,Sales zone,Always Open,Working Days,Saturdays,Sundays,X-Coord,Y-Coord,Services,Fuels,Display Name,Country Code
22709,INGO LAXÅ,Spelbutiken i Laxå AB,Muhrsväg 2 a,69572 RÖFORS,,Midsommarberget E20,69530 LAXÅ,LAXÅ,ÖREBRO LÄN,Sweden,,,,556000-6834,,,N,No / No,1004451273,6362,,,,,,,CO/CO,/DO,18-11-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Mikael Larsson,,00.00-24.00,,,,14.62499,58.98236,,"Bensin 95, Diesel, E85",INGO Laxå,SE
22710,STATOIL 1-2-3 LENHOVDA,SVENSKA STATOIL AB,Trafikbutiken i Lenhovda AB /,36052 KOSTA,020-333123,Växjövägen 1,36073 LENHOVDA,UPPVIDINGE,KRONOBERGS LÄN,Sweden,08-429 6036,,,556000-6834,,,N,No / No,9209198,6033,,,,,,,CO/CO,DO/DO,02-05-2007,Automat,Active,Retail Station,1-2-3,,Small Neighbourhood,2007-05-02,,Benny Pettersson,,00.00-24.00,,,,15.27896,56.99716,,"Bensin 95, Diesel Bio, E85",Statoil 1-2-3 Lenhovda,SE
22711,STATOIL TORSVIK,STATOIL DETALJIST AB,,,08-7671204,Stockholmsvägen,18133 LIDINGÖ,LIDINGÖ,STOCKHOLMS LÄN,Sweden,08-6365039,,6401738-7,556020-3282,699063-7131,,N,No / Yes,9403437,1957,7350013340017,28142,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,18.12566,59.36477,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Torsvik,SE
22714,STATOIL MALMSLÄTTSVÄGEN,STATOIL DETALJIST AB,,,013-123799,Vallaplan / Malmslättsv.,58246 LINKÖPING,LINKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,013-137395,,6401733-8 ,556020-3282,,,N,No / No,1005784944,2551,7350039785793,,,,,,CO/CO,CO/DO,,Service Station,Active,Retail Station,Total Store,,Urban Suburb,,,Benny Pettersson,,,06.00-24.00,08.00-24.00,08.00-24.00,15.59735,58.40784,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Malmslättsvägen,SE
22715,STATOIL ÅTVIDABERGSVÄGEN,SALLERMO BENSIN & SERVICE AB,,,013-147404,Åtvidabergsvägen,58254 LINKÖPING,LINKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,013-149049,5369-6852,,556622-5644,699069-0007,,N,No / No,8319907,3386,7350013343315,,,,,,CO/DO,CO/CO,01-03-2002,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,06.00-22.00,07.00-22.00,08.00-22.00,15.66501,58.40089,"Car wash, Car rental, Trailer rental","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Åtvidabergsvägen,SE
22717,STATOIL LJUNGBY KÅNNAVÄGEN,STATOIL DETALJIST AB,,,0372 62670,Kånnavägen 18,34131 LJUNGBY,LJUNGBY,KRONOBERGS LÄN,Sweden,0372 84020,,,556020-3282,,,N,No / No,22717,2553,7350039785922,,,,,,CO/CO,CO/DO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Christer Johannesson,,,06.00-24.00,08.00-24.00,08.00-24.00,13.92874,56.83064,"Car wash, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Ljungby Kånnavägen,SE
22718,STATOIL 1-2-3 LÖDÖSE,Ryrsjön Invest,S.t Pedersväg 1,46371 LÖDÖSE,0730-678666,S:t Pedersväg 1,46371 LÖDÖSE,LILLA EDET,VÄSTRA GÖTALANDS LÄN,Sweden,08-429 6036,,,556000-6834,,,N,No / No,1004428785,6329,,,,,,,CO/CO,DO/DO,17-09-2008,Automat,Active,Retail Station,1-2-3,,Small Neighbourhood,,,Rolf Johansson,,00.00-24.00,,,,12.15346,58.02866,,"Bensin 95, Diesel, E85",Statoil 1-2-3 Lödöse,SE
22720,"INGO Malmö, Lorensborgsgatan",Lindroos Konsulting,Köpenhamnsvägen 2 11våning,21743 MALMÖ,,Lorensborgsgatan 1,21761 MALMÖ,MALMÖ,SKÅNE LÄN,Sweden,,,,556000-6834,,,N,No / No,1005075188,,,,631,,,,CO/CO,CO/CO,15-12-2010,Accepterar Statoilkort,Active,Retail Station,INGO,,,,,Olaf Ludwig,,00.00-24.00,,,,12.982546,55.589096,,"Bensin 95, Diesel Bio, E85","INGO Malmö, Lorensborgsgatan",SE
22721,"INGO Malmö, Lundavägen 94",Lindroos Konsulting,Köpenhamnsvägen 2 11våning,21743 MALMÖ,,Lundavägen 94,21224 MALMÖ,MALMÖ,SKÅNE LÄN,Sweden,,,,556000-6834,,,N,No / No,1005075057,,,,,,,,CO/CO,CO/CO,14-12-2010,Accepterar Statoilkort,Active,Retail Station,INGO,,,,,Olaf Ludwig,,00.00-24.00,,,,13.04480,55.61581,,"Bensin 95, Bensin 98, Diesel Bio, E85","INGO Malmö, Lundavägen 94",SE
22723,STATOIL YSTADSVÄGEN,JÖNSSON BENSIN &HANDEL I MALMÖ,,,040 944611,Silverviksg 1,21374 MALMÖ,MALMÖ,SKÅNE LÄN,Sweden,040 942859,5659-2470,,556389-5282,,,N,No / No,6937221,1903,7350013345340,,,,,,CO/DO,CO/DO,01-04-1990,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Christer Johannesson,,,06.00-24.00,07.00-24.00,07.00-24.00,13.03265,55.57355,"Car wash, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Ystadsvägen,SE
22724,STATOIL MARIESTAD GÖTEBORGSV,Peter Forslund Bensin & Butik AB,,,0501 13033,Göteborgsvägen 6,54243 MARIESTAD,MARIESTAD,VÄSTRA GÖTALANDS LÄN,Sweden,0501 16235,,,556596-6388,,,N,No / No,8367211,3376,7350013345357,,,,,,DO/DO,/,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Rolf Johansson,,,06.00-24.00,08.00-24.00,09.00-24.00,13.82075,58.70569,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Mariestad Göteborgsv,SE
22726,STATOIL MIDSOMMARKRANSEN,STATOIL DETALJIST AB,,,08-6450039,Södertäljevägen 156,12632 HÄGERSTEN,STOCKHOLM,STOCKHOLMS LÄN,Sweden,08-6452240,,522988-5,556020-3282,699068-4257,,N,No / Yes,9404344,3299,7350013340079,28006,,,,,CO/CO,/,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,18.01177,59.29985,"Car wash, Car rental, Lounge, Trailer rental, Windshield liquid on pump, TruckDiesel Network","AdBlue Fuel, E85, miles 95, miles Diesel Bio, milesPLUS 98, milesPLUS Diesel",Statoil Midsommarkransen,SE
22727,INGO MOTALA Lustigkullev.,Vadstena Car rental AB,Motalagatan 26,59232 VADSTENA,,Lustigkullevägen 2,59146 MOTALA,MOTALA,ÖSTERGÖTLANDS LÄN,Sweden,,,,556000-6834,,,Y,No / No,9302928,6270,,,,,,,CO/CO,CO/DO,,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Mikael Larsson,,00.00-24.00,,,,15.06748,58.54095,,"Bensin 95, Diesel, E85",INGO Motala Lustigkullev.,SE
22729,INGO MULLSJÖ,Hylén Försäljnings AB,Tidaholmsvägen 1,56531 MULLSJÖ,,Tidaholmsvägen 1,56531 MULLSJÖ,MULLSJÖ,JÖNKÖPINGS LÄN,Sweden,,5680-1624,,556000-6834,,,N,No / No,1004775060,6566,,,,,,,CO/CO,CO/DO,01-12-2009,Automat,Active,Retail Station,INGO,,Traffic,,,Mikael Larsson,,00.00-24.00,,,,13.87171,57.91401,,"Bensin 95, Diesel, E85",Statoil 1-2-3 Mullsjö,SE
22731,INGO MÅLILLA,Åke Arthursson Bensin AB / Statoil 1-2-3,Amerikavägen,57082 MÅLILLA,,Linköpingsvägen,57082 MÅLILLA,HULTSFRED,KALMAR LÄN,Sweden,,,,556000-6834,,,N,No / No,1004390570,6310,,,,,,,CO/CO,CO/DO,19-08-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Olaf Ludwig,,00.00-24.00,,,,15.80821,57.38885,,"Bensin 95, Diesel Bio, E85",INGO Målilla,SE
22733,STATOIL ÅBY CENTRUM,Familjen Jadermark AB,,,031 874265,Katrinebergsgatan 2,43161 MÖLNDAL,MÖLNDAL,VÄSTRA GÖTALANDS LÄN,Sweden,031 871204,5464-6880,,556680-4026,699072-8633,,Y,No / No,859248-7,5295,7350035117086,,,,,,CO/DO,CO/DO,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Robert Kobsa,,,06.00-24.00,08.00-24.00,08.00-24.00,12.01687,57.64891,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Åby Centrum,SE
22734,STATOIL MÖNSTERÅS,STATOIL DETALJIST AB,,,0499 10576,Älgerumsvägen 35 / S:a Infarten,38332 MÖNSTERÅS,MÖNSTERÅS,KALMAR LÄN,Sweden,0499 14325,,,556020-3282,,,N,No / No,1004986439,6678,7350039784239,,,,,,CO/CO,DO/DO,02-09-2010,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,05.30-24.00,06.00-24.00,06.00-24.00,16.43460,57.03519,"Car wash, Trailer rental, Windshield liquid on pump, TruckDiesel Network","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Mönsterås,SE
22737,STATOIL FJÄRILSGATAN,EKTORPS BENSINSTATION AB,,,011-149050,Fjärilsgatan 23,60361 NORRKÖPING,NORRKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,011-149370,701-1042,,556157-3741,,,N,No / No,7287006,2571,7350035111411,,,,,,DO/DO,/,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,06.00-22.00,08.00-22.00,08.00-22.00,16.22313,58.57996,"Car wash, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Fjärilsgatan,SE
22738,STATOIL KARUSELLEN,STATOIL DETALJIST AB,,,011-288172,Stockholmsvägen 78-80,60217 NORRKÖPING,NORRKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,011-288179,,947045-1,556020-3282,699066-7096,,N,No / Yes,9404138,2574,7350013341052,28151,,,,,CO/CO,/,26-06-2000,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,00.00-24.00,,,,16.16671,58.60279,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Karusellen,SE
22739,STATOIL NORRA PROMENADEN,STATOIL DETALJIST AB,,,011-132994,Norra Promenaden 117,60222 NORRKÖPING,NORRKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,011-120994,,64016751,556020-3282,,,N,No / No,1005784797,2575,7350039785809,,,,,,CO/CO,CO/DO,26-03-2013,Service Station,Active,Retail Station,Total Store,,Urban Suburb,,,Benny Pettersson,,,06.00-24.00,08.00-24.00,08.00-24.00,16.18063,58.59505,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel",Statoil Norra Promenaden,SE
22740,STATOIL GAMLA ÖVÄGEN,CONNMANS BUTIK & SERVICE AB  ,,,011-131225,Gamla Övägen,60353 NORRKÖPING,NORRKÖPING,ÖSTERGÖTLANDS LÄN,Sweden,011-133886,5144-9486,,556814-0346,,,N,No / No,1004987412,3470,7350039784246,,,,,,CO/DO,CO/CO,15-09-2010,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,06.00-24.00,07.00-24.00,08.00-24.00,16.18139,58.57659,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Gamla Övägen,SE
22745,STATOIL NORRKÖPINGSVÄGEN,STATOIL DETALJIST AB,,,0155-210300,Norrköpingsvägen 17,61138 NYKÖPING,NYKÖPING,SÖDERMANLANDS LÄN,Sweden,0155-288967,,,556020-3282,699068-7946,,N,No / Yes,9404708,3358,7350013340864,28111,,,,,CO/CO,/,27-03-2002,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,00.00-24.00,,,,16.98672,58.74979,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Norrköpingsvägen,SE
22747,STATOIL OSKARSHAMN,TRAFIKBUTIKEN I OSKARSHAMN AB,,,0491 13100,Åsavägen,57236 OSKARSHAMN,OSKARSHAMN,KALMAR LÄN,Sweden,0491 81384,5517-8552,,556578-6372,,,N,No / No,7975261,2581,7350013345531,,,,,,CO/DO,CO/DO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,06.00-24.00,08.00-24.00,08.00-24.00,16.44796,57.25209,"Car wash, Trailer rental, Windshield liquid on pump, TruckDiesel Network","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Oskarshamn,SE
22749,STATOIL UPPSALA RAPSGATAN,TDS AB,,,018-153717,Rapsgatan 1 H,75323 UPPSALA,UPPSALA,UPPSALA LÄN,Sweden,018-129018,5357-3499,,556712-6155,,,N,No / No,9302530,6159,7350013349768,,,,,,CO/DO,CO/DO,01-10-2007,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Åkerlund,,,06.30-21.00,09.00-21.00,09.00-21.00,17.69097,59.84597,"Car wash, Car rental, Trailer rental, Windshield liquid on pump, TruckDiesel Network","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Uppsala Rapsgatan,SE
22752,INGO RIMFORSA,Kinda Motell Bensin o Livs AB/ Statoil 1-2-3,Ulrikavägen 1,59041 RIMFORSA,,Ulrikavägen 1,59041 RIMFORSA,KINDA,ÖSTERGÖTLANDS LÄN,Sweden,,,,556000-6834,,,N,No / No,9209388,6219,,,,,,,CO/CO,DO/DO,25-03-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Olaf Ludwig,,00.00-24.00,,,,15.67902,58.13845,,"Bensin 95, Diesel, E85",INGO Rimforsa,SE
22753,STATOIL RISSNE,STATOIL DETALJIST AB,,,08-7330100,Madenvägen 1,17455 SUNDBYBERG,SUNDBYBERG,STOCKHOLMS LÄN,Sweden,08-7331940,,9230611-7,556020-3282,699066-1255,,N,No / Yes,9403387,1967,7350013340734,28089,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,,06.00-24.00,08.00-24.00,08.00-24.00,17.94054,59.38059,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Rissne,SE
22756,Statoil Fordonsgas Bromma,LP sevice,kvarnstugevägen 17,17891 MUNSÖ,020-320 325,Drottningholmsvägen 490,16731 BROMMA,STOCKHOLM,STOCKHOLMS LÄN,Sweden,,,,556000-6834,,,N,No / No,,,,,,,,,CO/CO,Not entered/Not entered,19-04-2011,Automat,Active,Retail Station,1-2-3,,,2011-04-19,,Peter Öberg,,,,,,17.93064,59.33640,,Fordonsgas,Statoil Fordonsgas Bromma,SE
22757,STATOIL SALTSJÖBADEN,SALTSJÖBADENS BENSINPRODUKTER AB,,,08-7176224,Solsidevägen 2,13331 SALTSJÖBADEN,NACKA,STOCKHOLMS LÄN,Sweden,08-7176397,675-2554,,556279-3561,,,N,No / No,6937643,2590,7350035111442,,,,,,CO/DO,/,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,,07.00-22.00,08.00-22.00,09.00-22.00,18.27086,59.28622,"Car wash, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Saltsjöbaden,SE
22758,STATOIL SKARA,Kapellgården AB,,,0511 21380,Skaraborgsgatan 39,53230 SKARA,SKARA,VÄSTRA GÖTALANDS LÄN,Sweden,0511 18555,5322-5678,,556676-2182,,,N,No / No,8592206,5197,7350013348044,,,,,,CO/DO,CO/DO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Rolf Johansson,,,07.00-21.00,07.00-21.00,08.00-21.00,13.44815,58.38511,"Car wash, Trailer rental","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Skara,SE
22762,INGO Skogås,Sopranos Bil & Bensin AB,,,,Storvretsvägen 68,14234 SKOGÅS,HUDDINGE,STOCKHOLMS LÄN,Sweden,,,,556000-6834,,,N,No / No,1005366688,,,,,,,,CO/CO,CO/DO,31-10-2011,Accepterar Statoilkort,Active,Retail Station,INGO,,,2011-11-03,,Olaf Ludwig,,00.00-24.00,,,,18.15389,59.21687,,"Bensin 95, Diesel Bio, E85",INGO Skogås,SE
22763,STATOIL SKÖLLERSTA,STATOIL DETALJIST AB,,,019-230304,Kävesta,69794 SKÖLLERSTA,HALLSBERG,ÖREBRO LÄN,Sweden,,,64017346,556020-3282,,,N,No / No,22763,,7350039785977,,,,,,CO/CO,/DO,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Per Åkerlund,,,06.00-22.00,08.00-22.00,08.00-22.00,15.32227,59.12968,"Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Sköllersta,SE
22765,STATOIL KANALVÄGEN,Bensin och Service i Sollentuna AB,,,08-962510,Kanalvägen 13-15,19134 SOLLENTUNA,SOLLENTUNA,STOCKHOLMS LÄN,Sweden,08-926574,525-9155,,556951-3004,,,N,No / No,1527884,1944,7350039786080,,,,,,CO/DO,/,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,,06.00-22.00,08.00-22.00,08.00-22.00,17.94510,59.42284,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98, milesPLUS Diesel",Statoil Kanalvägen,SE
22766,STATOIL RÅSUNDA,STATOIL DETALJIST AB,,,08-7358170,Centrumslingan,17145 SOLNA,SOLNA,STOCKHOLMS LÄN,Sweden,08-278330,,4553510-1,556020-3282,699050-2004,,N,No / Yes,9403965,1964,7350013340024,28001,,,,,CO/CO,CO/CO,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,17.99580,59.36064,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98, milesPLUS Diesel",Statoil Råsunda,SE
22767,STATOIL SPÅNGA,LUNDVIK OIL AB,,,08-364950,Duvbovägen 170,16340 SPÅNGA,STOCKHOLM,STOCKHOLMS LÄN,Sweden,08-369702,815-8941,,556871-8521,699069-0627,,N,No / No,1005407813,3387,7350039784772,,,,,,CO/DO,/,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,,05.00-22.00,08.00-22.00,08.00-22.00,17.90731,59.38575,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Spånga,SE
22770,STATOIL ROSLAGSTULL,ROSLAGSTULLS AUTOCARE AB,,,08-155171,Birger Jarlsgatan 120,11420 STOCKHOLM,STOCKHOLM,STOCKHOLMS LÄN,Sweden,08-165657,,,556752-7451,699064-2107,,N,No / No,9302589,6237,7350039780323,,,,,,CO/DO,CO/DO,16-04-2008,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,,07.00-24.00,08.00-24.00,08.00-24.00,18.05968,59.34919,"Car wash, Car rental","miles 95, miles Diesel Bio, milesPLUS 98",Statoil Roslagstull,SE
22776,STATOIL STUVSTA,LÖNNBERG OIL AB,,,08-7115052,Huddingevägen 326,14140 HUDDINGE,HUDDINGE,STOCKHOLMS LÄN,Sweden,08-7116092,5707-6549,,556783-8486,,,N,No / No,1004716076,6521,7350039783218,,,,,,CO/DO,/,01-09-2009,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,18.00813,59.25011,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Stuvsta,SE
22781,STATOIL SÄVEDALEN,JB GASOLINE AB,,,031 261257,Göteborgsvägen 100,43363 SÄVEDALEN,PARTILLE,VÄSTRA GÖTALANDS LÄN,Sweden,031 263852,,367350-6,556581-6526,699064-1463,,N,No / No,7992423,2611,7350013348112,,,,,,CO/DO,/,01-02-2000,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Rolf Johansson,,,06.00-24.00,07.00-24.00,08.00-24.00,12.07862,57.73342,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Sävedalen,SE
22782,STATOIL 1-2-3 JÄRNAGATAN,Pump Boys AB,Salladsvägen 1,15530 NYKVARN,020-333 123,Nyköpingsvägen 52,15132 SÖDERTÄLJE,SÖDERTÄLJE,STOCKHOLMS LÄN,Sweden,08-429 6036,,,556000-6834,,,N,No / No,1004576387,6444,,,,,,,CO/CO,CO/DO,28-05-2009,Automat,Active,Retail Station,1-2-3,,Small Neighbourhood,,,Peter Öberg,,00.00-24.00,,,,17.62788,59.18695,,"Bensin 95, Diesel Bio, E85",Statoil 1-2-3 Järnagatan,SE
22783,STATOIL ÖSTERTÄLJE,STATOIL DETALJIST AB,,,08-550 131 42,Grödingevägen 56,15257 SÖDERTÄLJE,SÖDERTÄLJE,STOCKHOLMS LÄN,Sweden,08-550 891 92,4937710,,556020-3282,,,N,No / Yes,2208,,7350039786301,,,,,,CO/CO,CO/DO,21-04-2015,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,17.65037,59.18806,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98",Statoil Östertälje,SE
22784,INGO SÖLVESBORG,Marie Jonassons Butiksservice AB (INGO),Ö. Storgatan 37,29431 SÖLVESBORG,,Ö. Storgatan 37,29431 SÖLVESBORG,SÖLVESBORG,BLEKINGE LÄN,Sweden,,,,556000-6834,,,N,No / No,1004876641,6649,,,,,,,CO/CO,DO/DO,16-03-2010,Accepterar Statoilkort,Active,Retail Station,INGO,,Grocery Low,,,Olaf Ludwig,,,06.30-22.00,08.00-22.00,08.00-22.00,14.59445,56.05925,,"Bensin 95, Diesel Bio, E85",INGO Sölvesborg,SE
22785,INGO TABERG,Dalens AB/Statoil 1-2-3,Bergslagsvägen 7,56242 TABERG,,Bergslagsvägen 7,56242 TABERG,JÖNKÖPING,JÖNKÖPINGS LÄN,Sweden,,,,556000-6834,,,N,No / No,1004391323,6312,,,,,,,CO/CO,DO/DO,20-08-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Mikael Larsson,,00.00-24.00,,,,14.09765,57.68205,,"Bensin 95, Diesel, E85",INGO Taberg,SE
22788,INGO HÄGGVALL,Häggvalldamm Fastighets AB,Höviksnäsvägen 2,47170 HÖVIKSNÄS,,Höviksnäsvägen 2,47170 HÖVIKSNÄS,TJÖRN,VÄSTRA GÖTALANDS LÄN,Sweden,,,,556000-6834,,,Y,No / No,1004428788,6330,,,,,,,CO/CO,CO/DO,18-09-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Grocery High,,,Mikael Larsson,,00.00-24.00,,,,11.73397,58.03804,,"Bensin 95, Diesel, E85",INGO Häggvall,SE
22789,"STATOIL 1-2-3 TOLLARP, KUNGSVÄGEN 62",HB Alf & Lena (1-2-3),Kungsvägen 62,29831 TOLLARP,020-333123,Kungsvägen 62,29010 TOLLARP,KRISTIANSTAD,SKÅNE LÄN,Sweden,08-429 6036,,,556000-6834,,,N,No / No,1004775002,6562,,,,,,,CO/CO,CO/DO,26-11-2009,Automat,Active,Retail Station,1-2-3,,Small Neighbourhood,,,Christer Johannesson,,00.00-24.00,,,,13.98920,55.93180,,"Bensin 95, Diesel Bio, E85",Statoil 1-2-3 Tollarp,SE
22790,STATOIL TRANÅS,TRANÅS BENSIN & LIVS AB,,,0140-14903,Mjölbyvägen 1,57333 TRANÅS,TRANÅS,JÖNKÖPINGS LÄN,Sweden,0140-65599,,,556566-2185,,,N,No / No,7905169,2620,7350013345883,,,,,,CO/DO,/,,Service Station,Active,Retail Station,Total Store,,Countryside,,,Benny Pettersson,,,06.00-24.00,07.00-24.00,08.00-24.00,14.97939,58.04053,"Car wash, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel, milesPLUS 98",Statoil Tranås,SE
22792,"INGO Trollhättan, Tunhemsvägen",Jama Support,Snäppvägen 11,46141 TROLLHÄTTAN,,Tunhemsvägen 38,46143 TROLLHÄTTAN,TROLLHÄTTAN,VÄSTRA GÖTALANDS LÄN,Sweden,,,,556000-6834,,,N,No / No,1005075512,,,,,,,,CO/CO,CO/CO,02-12-2010,Accepterar Statoilkort,Active,Retail Station,INGO,,,,,Mikael Larsson,,00.00-24.00,,,,12.30934,58.28857,,"Bensin 95, Diesel, E85","INGO Trollhättan, Tunhemsvägen",SE
22793,INGO TROSA,Trosa Bensin och Service AB,Bråtagatan 1,61933 TROSA,020-333123,Bråtagatan 1,61933 TROSA,TROSA,SÖDERMANLANDS LÄN,Sweden,08-4296036,,,556000-6834,,,N,No / No,1004672386,6511,,,,,,,CO/CO,DO/DO,10-06-2009,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Olaf Ludwig,,00.00-24.00,,,,17.55090,58.90985,,"Bensin 95, Diesel Bio, E85",INGO Trosa,SE
22794,INGO TOMELILLA TRYDE,Tryde Mack AB,Kärngatan 2,27397 TOMELILLA,,Kärngatan 2,27397 TOMELILLA,TOMELILLA,SKÅNE LÄN,Sweden,,,,556000-6834,,,N,No / No,9209438,6224,,,,,,,CO/CO,DO/DO,07-05-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Small Neighbourhood,,,Olaf Ludwig,,00.00-24.00,,,,13.93348,55.55536,,"Bensin 95, Diesel Bio, E85",INGO Tomelilla Tryde,SE
22795,STATOIL TUMBA,STATOIL DETALJIST AB,,,08-53030309,Dalvägen,14733 TUMBA,BOTKYRKA,STOCKHOLMS LÄN,Sweden,08-53033314,,6402407-8,556020-3282,699063-7172,,N,No / Yes,9403619,2625,7350013341021,28146,,,,,CO/CO,/,,Service Station,Active,Retail Station,Total Store,,Urban Main Road,,,Peter Öberg,,00.00-24.00,,,,17.82462,59.19181,"Car wash, Car rental, Trailer rental, Windshield liquid on pump","E85, miles 95, miles Diesel Bio, milesPLUS 98, milesPLUS Diesel",Statoil Tumba,SE
22796,INGO TVÅÅKER,Båtik T AB,Fastarpsvägen 20,43010 TVÅÅKER,,Fastarpsvägen 20,43010 TVÅÅKER,VARBERG,HALLANDS LÄN,Sweden,,,,556000-6834,,,N,No / No,1004423751,6322,,,,,,,CO/CO,/DO,02-09-2008,Accepterar Statoilkort,Active,Retail Station,INGO,,Grocery High,,,Olaf Ludwig,,00.00-24.00,,,,12.39198,57.04359,,"Bensin 95, Diesel Bio, E85",INGO Tvååker,SE
